conversation id,turn count (which turn in this conversation),prompt,all instructions,instruction count,question topic,LLM capability tested,image 1,image 2,image 3,image 4,image 5,auto eval metric weights,Creativity Gemini,Richness Gemini,Visual Perception Gemini,Logical Coherence Gemini,Answer Accuracy Gemini,Image Relationship Understanding Gemini,Instruction Following Gemini,Overall score Gemini,Programmatic Instruction Following Gemini,Creativity GPT-4o,Richness GPT-4o,Visual Perception GPT-4o,Logical Coherence GPT-4o,Answer Accuracy GPT-4o,Image Relationship Understanding GPT-4o,Instruction Following GPT-4o,Overall score GPT-4o,Programmatic Instruction Following GPT-4o,Creativity Sonnet,Richness Sonnet,Visual Perception Sonnet,Logical Coherence Sonnet,Answer Accuracy Sonnet,Image Relationship Understanding Sonnet,Instruction Following Sonnet,Overall score Sonnet,Programmatic Instruction Following Sonnet,"Preference: 1 for Gemini, 0 for GPT-4o","Preference: 1 for Gemini, 0 for Sonnet","Preference: 1 for Sonnet, 0 for GPT-4o"
67,14,"Describe the kind of activities or 
ceremonies that might take place in the 
settings shown in Image1 and Image2.","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: End every 
sentence with a question mark (?). 
Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Start every sentence with 
the letter (S). Instruction: Only use 
responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences.",6,Knowledge-Based Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,6,8,9,8,8,10,7,0.1428571429,5,6,8,8,8,8,9,7,0.5714285714,3,5,7,7,8,8,6,6,0.4285714286,0,1,0
67,15,"What roles do the chapels in Image1 and 
Image2 play within their larger 
architectural and cultural ensembles?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: End every 
sentence with a question mark (?). 
Instruction: Use the word 'itself' at 
least once in all future responses. 
Instruction: Start every sentence with 
the letter (S). Instruction: Only use 
responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Make all the following 
responses no more than 4 sentences.",6,Visual Comparative Analysis,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,5,6,7,6,7,9,6,0.1428571429,5,6,8,8,8,8,10,7,0.5714285714,5,6,8,8,8,9,10,7,0.4285714286,0,0,0
68,1,"Instruction: Start every sentence with 
the letter (S). How are the designs of 
the sailboats in Image1, Image3, and 
Image5 alike or different regarding 
their basic architectural features?","Instruction: Start every sentence with 
the letter (S).",1,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,5,5,6,4,5,0,4,5,6,6,6,6,4,5,1,4,5,6,6,6,7,4,5,1,0,0,1
68,2,"Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Considering Image2, 
Image3, and Image4, what can be 
inferred about the types of activities 
they are mainly designed for, such as 
racing, cruising, or both?","Instruction: Start every sentence with 
the letter (S). Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses.",2,Visual Object Reasoning',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,4,6,7,8,8,8,8,7,0,5,6,7,8,7,6,9,7,0.5,4,6,7,8,7,8,10,7,0.5,0,0,1
68,3,"Instruction: Use the word 'per se' at 
least once in all future responses. 
What is the significance of the use of 
fiberglass in the sailboats depicted in 
Image3, Image4, and Image5?","Instruction: Start every sentence with 
the letter (S). Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",3,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,1,6,5,3,7,4,0.3333333333,7,6,6,8,7,6,9,7,0.6666666667,5,6,2,6,5,3,7,5,0.6666666667,0,0,0
68,4,"How do the sailboat models in Image1, 
Image4, and Image5 reflect changes in 
sailboat design and usage over the 
years?","Instruction: Start every sentence with 
the letter (S). Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses.",3,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,7,6,8,7,6,8,9,7,0.5,4,6,8,7,8,8,9,7,0.75,5,6,8,7,6,7,9,7,0.75,0,0,0
68,5,"Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Compare the external 
aesthetic elements such as sail shape, 
hull design, and rigging configuration 
between the sailboats in Image1, 
Image2, and Image5?","Instruction: Start every sentence with 
the letter (S). Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",4,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,7,6,8,9,8,8,9,8,0.4,5,6,6,7,6,7,3,5,0.4,5,6,7,8,7,7,7,7,0.6,1,1,1
68,6,"Instruction: Make all the following 
responses no more than 4 sentences. 
Discuss the potential emotional 
experiences of sailing on boats shown 
in Image1, Image3, and Image5.","Instruction: Start every sentence with 
the letter (S). Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses no more than 4 
sentences.",5,Creativity',Creativity,,,,,,1 1 1 1 1 1 1 1 20,4,6,7,7,8,8,10,7,0.3333333333,3,4,6,7,7,7,3,5,0.3333333333,3,4,5,6,6,6,6,5,0.8333333333,1,1,1
68,7,"Instruction: End every sentence with a 
question mark (?). What might the 
symbolic significance of the different 
colored sails be in Image1, Image2, and 
Image4?","Instruction: Start every sentence with 
the letter (S). Instruction: Only use 
responses to question where each 
sentence in the response is at least 18 
words in all future responses. 
Instruction: Use the word 'per se' at 
least once in all future responses. 
Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses no more than 4 
sentences. Instruction: End every 
sentence with a question mark (?).",6,Visual Object Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,6,7,7,7,6,0.2857142857,5,4,6,6,6,6,9,6,0.5714285714,3,4,6,6,5,7,2,4,0.7142857143,0,1,0
69,1,"Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. What elements in the 
backgrounds of Image1 and Image2 
provide context for the setting?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses.",1,Visual Comparative Analysis,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,4,3,6,7,6,5,4,5,1,2,4,5,7,6,5,8,5,1,3,4,6,7,7,7,8,6,1,0,0,1
69,2,"Instruction: Make all the following 
responses at least 5 sentences. How do 
the expressions of the characters in 
Image1 and Image2 contribute to the 
overall mood of each image?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences.",2,Visual Comparative Analysis,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,6,7,10,7,1,5,4,6,7,6,6,1,4,1,4,5,7,6,6,7,10,6,1,1,1,1
69,3,"In what ways do the designs of the 
images in Image1 and Image2 reflect the 
style of the animation they are based 
on?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences.",2,Visual Comparative Analysis',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,6,5,8,7,7,7,9,7,1,4,5,7,8,7,6,10,6,1,6,7,8,8,8,7,9,7,1,1,0,1
69,4,"Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. What might the seating 
arrangement in Image1 and Image2 
suggest about the relationships between 
the characters?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses.",3,Visual Comparative Analysis,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,7,7,9,7,0.75,5,6,7,7,7,7,7,7,0.75,5,6,8,7,7,7,9,7,1,1,0,1
69,5,"Instruction: Start every sentence with 
the letter (B). Discuss the potential 
symbolic meaning of the unusual 
elements in Image1 and Image2.","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Start every sentence with the letter 
(B).",4,Visual Comparative Analysis,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,3,4,6,6,6,7,1,4,0.4,5,6,7,7,7,8,10,7,0.8,3,4,6,5,7,6,6,5,1,0,0,0
69,6,"How does the perspective in Image1 and 
Image2 influence the viewer's focus on 
the characters?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Start every sentence with the letter 
(B).",4,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,3,4,7,6,6,5,9,5,0.4,5,6,8,8,8,8,10,7,0.8,4,5,7,6,7,6,7,6,1,0,0,0
69,7,"Instruction: Use the word 'itself' at 
least once in all future responses. 
What cultural or social significance 
might be attributed to the scenes 
depicted in Image1 and Image2?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Start every sentence with the letter 
(B). Instruction: Use the word 'itself' 
at least once in all future responses.",5,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,7,7,6,9,6,0.5,5,6,7,8,8,8,7,7,0.6666666667,5,6,7,8,7,7,9,7,0.8333333333,0,0,1
69,8,"How is humor conveyed through the 
visual elements in Image1 and Image2?","Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Instruction: Make all 
the following responses at least 5 
sentences. Instruction: Include at 
least one odd number bigger than 5 in 
each of your responses. Instruction: 
Start every sentence with the letter 
(B). Instruction: Use the word 'itself' 
at least once in all future responses.",5,Visual Comparative Analysis,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,7,6,9,7,0.5,4,6,7,8,8,7,7,7,0.6666666667,5,6,7,8,6,7,9,7,0.8333333333,0,0,1
70,1,"What emotional expressions can you 
observe in the faces of the characters 
in the Image1?",,0,Visual Object Reasoning,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,6,9,7,1,5,6,8,8,8,7,9,7,1,7,6,8,8,8,9,9,8,1,1,0,1
70,2,"Instruction: Use the word 'like' at 
least once in all future responses. 
What type of event is being promoted in 
the Image2?","Instruction: Use the word 'like' at 
least once in all future responses.",1,Visual Object Description,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,7,6,6,8,6,1,4,5,8,8,8,6,9,7,1,5,6,8,7,8,6,9,7,1,0,0,1
70,3,"Instruction: End every sentence with a 
question mark (?). How does the design 
of the Image2 convey the significance 
of the event?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?).",2,Visual Object Reasoning',Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,7,6,10,7,0.6666666667,3,5,6,4,6,6,8,5,1,6,7,8,6,8,6,9,7,1,1,0,1
70,4,"Instruction: Only use responses to 
question where each sentence in the 
response is at most 18 words in all 
future responses. Which specific 
elements in the Image2 indicate the 
date and location of the event being 
advertised?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses.",3,Visual Object Reasoning,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,3,4,7,6,6,6,6,5,0.5,3,4,6,7,7,6,6,5,0.75,2,3,6,7,7,6,3,4,0.75,0,0.5,0
70,5,"What are the central themes depicted in 
Image1 and Image2?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses.",3,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,8,8,10,7,0.5,5,5,7,6,6,6,10,6,1,4,5,6,6,6,6,10,6,0.75,0,1,0
70,6,"Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. How do the 
visual elements in Image1 and Image2 
aim to attract the audience's 
attention?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses.",4,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,4,5,7,6,7,8,6,6,0.6,6,5,7,7,7,6,6,6,1,4,5,7,6,7,8,6,6,0.8,0,0,0
70,7,"Instruction: Make all the following 
responses no more than 4 sentences. 
Compare the emotions conveyed by the 
different characters or elements in 
Image1 and Image2.","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
Make all the following responses no 
more than 4 sentences.",5,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,3,4,5,7,7,6,6,5,0.5,3,4,7,6,7,7,6,5,0.8333333333,4,5,7,8,8,8,7,7,0.8333333333,0,0,1
70,8,"Discuss the significance of the events 
or activities depicted in Image1 and 
Image2.","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
Make all the following responses no 
more than 4 sentences.",5,Knowledge-Based Reasoning,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,7,8,6,7,0.3333333333,4,6,8,7,8,8,10,7,0.8333333333,4,5,8,8,8,8,8,7,0.8333333333,0,0,0
70,9,"How might the relationships between the 
individuals or elements in Image1 
differ from those in Image2?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
Make all the following responses no 
more than 4 sentences.",5,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,8,8,7,7,0.3333333333,4,5,7,8,7,8,6,6,0.8333333333,4,5,7,8,7,8,10,6,0.8333333333,0,0,1
70,10,"What symbolic meanings can be derived 
from specific elements in Image1 and 
Image2?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
Make all the following responses no 
more than 4 sentences.",5,Creativity,Creativity,,,,,,1 1 1 1 1 1 1 1 20,3,4,7,6,7,7,6,5,0.6666666667,5,5,7,8,7,7,8,6,0.8333333333,4,5,7,7,6,6,6,6,0.6666666667,0,0,0
70,11,"Instruction: Start every sentence with 
the letter (B). How do the settings in 
Image1 and Image2 contribute to the 
overall message or theme?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
Make all the following responses no 
more than 4 sentences. Instruction: 
Start every sentence with the letter 
(B).",6,Visual Comparative Analysis',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,2,4,7,6,6,7,10,6,0.1428571429,4,5,6,6,6,6,9,6,0.7142857143,3,4,8,6,7,8,9,6,0.7142857143,0,0,1
70,12,"What historical or cultural contexts 
can be inferred from Image1 and Image2?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
Make all the following responses no 
more than 4 sentences. Instruction: 
Start every sentence with the letter 
(B).",6,Knowledge-Based Reasoning,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,6,6,6,7,6,0.1428571429,6,6,7,8,7,7,10,7,0.8571428571,3,4,7,6,7,7,9,6,0.8571428571,0,0,0
70,13,"How do the compositions of Image1 and 
Image2 enhance their promotional 
purposes?","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
Make all the following responses no 
more than 4 sentences. Instruction: 
Start every sentence with the letter 
(B).",6,Visual Comparative Analysis',Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,8,8,8,10,7,0.1428571429,5,5,7,6,6,7,8,6,0.7142857143,5,6,7,8,8,7,8,7,0.7142857143,0,0,1
70,14,"Analyze the differences in the target 
audience for Image1 and Image2.","Instruction: Use the word 'like' at 
least once in all future responses. 
Instruction: End every sentence with a 
question mark (?). Instruction: Only 
use responses to question where each 
sentence in the response is at most 18 
words in all future responses. 
Instruction: Include at least one even 
number in the range bigger than 5 in 
each of your responses. Instruction: 
Make all the following responses no 
more than 4 sentences. Instruction: 
Start every sentence with the letter 
(B).",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,7,8,8,7,0.2857142857,3,5,6,6,6,7,9,6,0.7142857143,3,4,6,6,7,7,9,6,0.7142857143,0,0,0.5
72,1,"Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Describe the interaction 
between the three individuals depicted 
in the Image1 in terms of body language 
and expression.","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",1,Visual Object Reasoning,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,5,6,8,7,8,6,9,7,1,5,6,7,8,7,6,1,5,0,5,6,8,7,8,6,9,7,1,1,0.5,1
72,2,"Based on the Image1, what roles or 
relationships might the three 
characters have within the context of a 
crime thriller?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",1,Knowledge-Based Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,5,6,7,8,8,7,10,7,1,7,6,8,7,7,6,1,6,0.5,7,8,8,8,8,8,9,8,1,1,0,1
72,3,"How might the visual elements and 
composition in the Image1 contribute to 
the theme of ""The Roaring Twenties""?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses.",1,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,7,6,8,7,7,6,9,7,1,7,8,9,8,8,8,7,8,0.5,7,6,8,8,7,6,9,7,1,1,0,1
72,4,"Instruction: Make all the following 
responses at least 5 sentences. What 
are the different emotions displayed by 
the characters in the Image2?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences.",2,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,7,8,9,8,8,6,9,8,0.6666666667,5,6,8,8,8,6,9,7,0.6666666667,6,7,8,7,7,6,7,7,1,1,1,1
72,5,"Instruction: Start every sentence with 
the letter (B). How does the Image2 
convey the social or cultural context 
of the time period in which the film is 
set?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B).",3,Knowledge-Based Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,5,8,9,8,6,10,7,0.5,3,5,6,6,6,6,3,5,0.75,4,6,7,6,7,6,3,5,1,1,1,1
72,6,"What can be inferred about the 
relationships between the characters in 
the Image2 based on their actions and 
positioning?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B).",3,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,6,8,8,7,9,9,7,0.5,5,6,7,8,7,6,1,5,0.75,5,6,7,6,7,6,7,6,1,1,0,1
72,7,"Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Describe the actions 
taking place in Image1 and Image2.","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses.",4,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,4,5,6,6,5,6,7,5,0.2,5,6,7,8,8,6,9,7,0.4,5,6,7,8,7,7,8,7,0.4,0,0,0
72,8,"What emotions do you think are being 
expressed by the characters in Image1 
and Image2?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses.",4,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,8,10,8,0.4,5,6,8,8,8,7,10,7,0.4,7,8,9,8,8,7,9,8,0.6,1,0,1
72,9,"Instruction: End every sentence with a 
question mark (?). Compare the visual 
elements or styles in Image1 and 
Image2.","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: End 
every sentence with a question mark 
(?).",5,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,7,8,9,7,0.3333333333,5,6,7,6,7,7,5,6,0.5,5,6,7,6,7,7,9,7,0.6666666667,1,0,1
72,10,"Instruction: Use the word 'per se' at 
least once in all future responses. How 
might the historical events depicted in 
Image1 and Image2 impact the characters 
involved?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Use the word 'per se' 
at least once in all future responses.",6,Knowledge-Based Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,3,5,7,6,6,7,9,6,0.4285714286,5,6,8,7,7,7,8,7,0.4285714286,5,6,7,6,6,7,7,6,0.7142857143,0,0,1
72,11,"What could be the symbolic meaning of 
the elements or settings in Image1 and 
Image2?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Use the word 'per se' 
at least once in all future responses.",6,Creativity,Creativity,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,8,10,7,0.4285714286,6,7,8,8,8,8,9,7,0.4285714286,4,5,7,6,7,6,9,6,0.7142857143,1,1,0
72,12,"How do the relationships between the 
characters appear in Image1 and Image2?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Use the word 'per se' 
at least once in all future responses.",6,Visual Comparative Analysis,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,8,9,8,9,9,10,8,0.4285714286,6,7,8,8,7,7,9,7,0.4285714286,6,7,8,6,7,7,7,7,0.7142857143,1,1,1
72,13,"What social or cultural themes do 
Image1 and Image2 explore through their 
visuals?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Use the word 'per se' 
at least once in all future responses.",6,Visual Comparative Analysis',Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,4,6,7,7,7,7,9,7,0.4285714286,5,6,7,8,7,7,9,7,0.4285714286,6,7,8,8,8,9,7,7,0.7142857143,0,0,1
72,14,"How might the characters' interactions 
in Image1 differ from those in Image2 
given the time periods they represent?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Use the word 'per se' 
at least once in all future responses.",6,Visual Comparative Analysis,Knowledge-Based Reasoning,,,,,,1 1 1 1 1 1 1 1 20,8,8,9,9,9,9,7,8,0.4285714286,7,8,7,8,8,8,9,8,0.5714285714,4,6,8,5,7,8,9,6,0.7142857143,1,1,0
72,15,"What clues in Image1 and Image2 help 
you understand the narrative or story 
being told?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Use the word 'per se' 
at least once in all future responses.",6,Visual Object Reasoning,Visual Object Reasoning,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,7,7,9,7,0.4285714286,6,7,8,7,8,7,9,7,0.4285714286,6,7,8,7,8,7,9,7,0.7142857143,0.5,0,1
72,16,"What similarities or differences can 
you observe about the portrayal of 
conflict in Image1 and Image2?","Instruction: Include at least one odd 
number bigger than 5 in each of your 
responses. Instruction: Make all the 
following responses at least 5 
sentences. Instruction: Start every 
sentence with the letter (B). 
Instruction: Only use responses to 
question where each sentence in the 
response is at least 18 words in all 
future responses. Instruction: End 
every sentence with a question mark 
(?). Instruction: Use the word 'per se' 
at least once in all future responses.",6,Visual Comparative Analysis,Visual Comparative Analysis,,,,,,1 1 1 1 1 1 1 1 20,6,7,8,8,8,9,7,7,0.4285714286,6,7,8,6,7,8,5,7,0.4285714286,7,6,8,7,8,8,7,7,0.7142857143,1,0,1
74,1,"Instruction: Start every sentence with 
the letter (S). Describe the physical 
characteristics of the trophy shown in 
the Image1.","Instruction: Start every sentence with 
the letter (S).",1,Visual Object Description,Visual Object Description,,,,,,1 1 1 1 1 1 1 1 20,2,5,7,8,7,6,9,6,1,4,5,6,8,7,6,9,6,1,5,6,8,9,8,6,10,7,1,0,0,1
