,Transferability Metric,Source Architecture,Transferability Metric Score,Test Accuracy,Trainable Backbone,Target Dataset
1082,logme,densenet201,0.689477801322937,0.6845744848251343,False,dtd
1083,logme,densenet201,0.689477801322937,0.6707446575164795,True,dtd
1084,logme,xception,0.6932639479637146,0.6335106492042542,False,dtd
1085,logme,xception,0.6932639479637146,0.6744681000709534,True,dtd
1086,logme,mobilenet,0.6728691458702087,0.6563829779624939,False,dtd
1087,logme,mobilenet,0.6728691458702087,0.6218085289001465,True,dtd
1088,logme,mobilenetv2,0.6581296920776367,0.63882976770401,False,dtd
1089,logme,mobilenetv2,0.6581296920776367,0.5856382846832275,True,dtd
1090,logme,mobilenetv3,0.6974664330482483,0.63882976770401,False,dtd
1091,logme,mobilenetv3,0.6974664330482483,0.5702127814292908,True,dtd
1092,logme,nasnetmobile,0.6586965322494507,0.6058510541915894,False,dtd
1093,logme,nasnetmobile,0.6586965322494507,0.5249999761581421,True,dtd
1094,logme,efficientnetb0,0.7085011005401611,0.686170220375061,False,dtd
1095,logme,efficientnetb0,0.7085011005401611,0.6824468374252319,True,dtd
1096,logme,efficientnetb1,0.7137735486030579,0.6973404288291931,False,dtd
1097,logme,efficientnetb1,0.7137735486030579,0.688829779624939,True,dtd
1098,logme,efficientnetb2,0.712140679359436,0.681382954120636,False,dtd
1099,logme,efficientnetb2,0.712140679359436,0.6787233948707581,True,dtd
1100,logme,efficientnetb3,0.7076858878135681,0.672340452671051,False,dtd
1101,logme,efficientnetb3,0.7076858878135681,0.681382954120636,True,dtd
1102,hscore,resnet50,9187.6171875,0.6659574508666992,False,dtd
1103,hscore,resnet50,9187.6171875,0.6335106492042542,True,dtd
1104,hscore,resnet101,9139.4365234375,0.6558510661125183,False,dtd
1105,hscore,resnet101,9139.4365234375,0.6239361763000488,True,dtd
1106,hscore,resnet50v2,5495.984375,0.6452127695083618,False,dtd
1107,hscore,resnet50v2,5495.984375,0.5914893746376038,True,dtd
1108,hscore,resnet101v2,6007.1064453125,0.6521276831626892,False,dtd
1109,hscore,resnet101v2,6007.1064453125,0.5861701965332031,True,dtd
1110,hscore,resnet152v2,6133.7314453125,0.6606382727622986,False,dtd
1111,hscore,resnet152v2,6133.7314453125,0.574999988079071,True,dtd
1112,hscore,vgg16,351.5290222167969,0.5787234306335449,False,dtd
1113,hscore,vgg16,351.5290222167969,0.47765958309173584,True,dtd
1114,hscore,vgg19,386.00067138671875,0.5617021322250366,False,dtd
1115,hscore,vgg19,386.00067138671875,0.46063828468322754,True,dtd
1116,hscore,densenet121,581.4522094726562,0.664893627166748,False,dtd
1117,hscore,densenet121,581.4522094726562,0.6781914830207825,True,dtd
1118,hscore,densenet169,749.1804809570312,0.6851063966751099,False,dtd
1119,hscore,densenet169,749.1804809570312,0.6739361882209778,True,dtd
1120,hscore,densenet201,794.1712646484375,0.6845744848251343,False,dtd
1121,hscore,densenet201,794.1712646484375,0.6707446575164795,True,dtd
1122,hscore,xception,12805.267578125,0.6335106492042542,False,dtd
1123,hscore,xception,12805.267578125,0.6744681000709534,True,dtd
1124,hscore,mobilenet,1267.7503662109375,0.6563829779624939,False,dtd
1125,hscore,mobilenet,1267.7503662109375,0.6218085289001465,True,dtd
1126,hscore,mobilenetv2,1960.8731689453125,0.63882976770401,False,dtd
1127,hscore,mobilenetv2,1960.8731689453125,0.5856382846832275,True,dtd
1128,hscore,mobilenetv3,1110.1783447265625,0.63882976770401,False,dtd
1129,hscore,mobilenetv3,1110.1783447265625,0.5702127814292908,True,dtd
1130,hscore,nasnetmobile,9660.51953125,0.6058510541915894,False,dtd
1131,hscore,nasnetmobile,9660.51953125,0.5249999761581421,True,dtd
1132,hscore,efficientnetb0,3083.349609375,0.686170220375061,False,dtd
1133,hscore,efficientnetb0,3083.349609375,0.6824468374252319,True,dtd
1134,hscore,efficientnetb1,2582.51171875,0.6973404288291931,False,dtd
1135,hscore,efficientnetb1,2582.51171875,0.688829779624939,True,dtd
1136,hscore,efficientnetb2,4498.984375,0.681382954120636,False,dtd
1137,hscore,efficientnetb2,4498.984375,0.6787233948707581,True,dtd
1138,hscore,efficientnetb3,6506.66796875,0.672340452671051,False,dtd
1139,hscore,efficientnetb3,6506.66796875,0.681382954120636,True,dtd
1140,gbc,resnet50,-2.2906057834625244,0.8898882269859314,False,oxford_iiit_pet
1141,gbc,resnet50,-2.2906057834625244,0.8847097158432007,True,oxford_iiit_pet
1142,gbc,resnet101,-1.7531965970993042,0.8983374238014221,False,oxford_iiit_pet
1143,gbc,resnet101,-1.7531965970993042,0.8896157145500183,True,oxford_iiit_pet
1144,gbc,resnet50v2,-1.050270676612854,0.8811665177345276,False,oxford_iiit_pet
1145,gbc,resnet50v2,-1.050270676612854,0.8656309843063354,True,oxford_iiit_pet
1146,gbc,resnet101v2,-0.7879300713539124,0.8898882269859314,False,oxford_iiit_pet
1147,gbc,resnet101v2,-0.7879300713539124,0.8555464744567871,True,oxford_iiit_pet
1148,gbc,resnet152v2,-0.9746235609054565,0.8967021107673645,False,oxford_iiit_pet
1149,gbc,resnet152v2,-0.9746235609054565,0.8503679633140564,True,oxford_iiit_pet
1150,gbc,vgg16,-2.7596232891082764,0.8023985028266907,False,oxford_iiit_pet
1151,gbc,vgg16,-2.7596232891082764,0.6982828974723816,True,oxford_iiit_pet
1152,gbc,vgg19,-2.3385825157165527,0.821204662322998,False,oxford_iiit_pet
1153,gbc,vgg19,-2.3385825157165527,0.615153968334198,True,oxford_iiit_pet
1154,gbc,densenet121,-1.011521339416504,0.9111474752426147,False,oxford_iiit_pet
1155,gbc,densenet121,-1.011521339416504,0.9054238200187683,True,oxford_iiit_pet
1156,gbc,densenet169,-1.0001015663146973,0.9165984988212585,False,oxford_iiit_pet
1157,gbc,densenet169,-1.0001015663146973,0.9078767895698547,True,oxford_iiit_pet
1158,gbc,densenet201,-0.8575814962387085,0.9231398105621338,False,oxford_iiit_pet
1159,gbc,densenet201,-0.8575814962387085,0.9149631857872009,True,oxford_iiit_pet
1160,gbc,xception,-0.5033220052719116,0.9081493616104126,False,oxford_iiit_pet
1161,gbc,xception,-0.5033220052719116,0.8969746232032776,True,oxford_iiit_pet
1162,gbc,mobilenet,-2.795602560043335,0.8770782351493835,False,oxford_iiit_pet
1163,gbc,mobilenet,-2.795602560043335,0.871627151966095,True,oxford_iiit_pet
1164,gbc,mobilenetv2,-0.7121111154556274,0.9046061635017395,False,oxford_iiit_pet
1165,gbc,mobilenetv2,-0.7121111154556274,0.89533931016922,True,oxford_iiit_pet
1166,gbc,mobilenetv3,-1.0221582651138306,0.9013355374336243,False,oxford_iiit_pet
1167,gbc,mobilenetv3,-1.0221582651138306,0.8847097158432007,True,oxford_iiit_pet
1168,gbc,nasnetmobile,-1.2670021057128906,0.8958844542503357,False,oxford_iiit_pet
1169,gbc,nasnetmobile,-1.2670021057128906,0.8912510275840759,True,oxford_iiit_pet
1170,gbc,efficientnetb0,-0.7215104103088379,0.9239574670791626,False,oxford_iiit_pet
1171,gbc,efficientnetb0,-0.7215104103088379,0.9016080498695374,True,oxford_iiit_pet
1172,gbc,efficientnetb1,-0.4869872033596039,0.9299536943435669,False,oxford_iiit_pet
1173,gbc,efficientnetb1,-0.4869872033596039,0.8977923393249512,True,oxford_iiit_pet
1174,gbc,efficientnetb2,-0.40946274995803833,0.922322154045105,False,oxford_iiit_pet
1175,gbc,efficientnetb2,-0.40946274995803833,0.9152357578277588,True,oxford_iiit_pet
1176,gbc,efficientnetb3,-0.3101591169834137,0.9307713508605957,False,oxford_iiit_pet
1177,gbc,efficientnetb3,-0.3101591169834137,0.8991550803184509,True,oxford_iiit_pet
1178,leep,resnet50,-0.8585310578346252,0.8898882269859314,False,oxford_iiit_pet
1179,leep,resnet50,-0.8585310578346252,0.8847097158432007,True,oxford_iiit_pet
1180,leep,resnet101,-0.8444111943244934,0.8983374238014221,False,oxford_iiit_pet
1181,leep,resnet101,-0.8444111943244934,0.8896157145500183,True,oxford_iiit_pet
1182,leep,resnet50v2,-0.8110324144363403,0.8811665177345276,False,oxford_iiit_pet
1183,leep,resnet50v2,-0.8110324144363403,0.8656309843063354,True,oxford_iiit_pet
1184,leep,resnet101v2,-0.776853621006012,0.8898882269859314,False,oxford_iiit_pet
1185,leep,resnet101v2,-0.776853621006012,0.8555464744567871,True,oxford_iiit_pet
1186,leep,resnet152v2,-0.7501459121704102,0.8967021107673645,False,oxford_iiit_pet
1187,leep,resnet152v2,-0.7501459121704102,0.8503679633140564,True,oxford_iiit_pet
1188,leep,vgg16,-0.9537630677223206,0.8023985028266907,False,oxford_iiit_pet
1189,leep,vgg16,-0.9537630677223206,0.6982828974723816,True,oxford_iiit_pet
1190,leep,vgg19,-0.9591670632362366,0.821204662322998,False,oxford_iiit_pet
1191,leep,vgg19,-0.9591670632362366,0.615153968334198,True,oxford_iiit_pet
1192,leep,densenet121,-0.8128818869590759,0.9111474752426147,False,oxford_iiit_pet
1193,leep,densenet121,-0.8128818869590759,0.9054238200187683,True,oxford_iiit_pet
1194,leep,densenet169,-0.7544813752174377,0.9165984988212585,False,oxford_iiit_pet
1195,leep,densenet169,-0.7544813752174377,0.9078767895698547,True,oxford_iiit_pet
1196,leep,densenet201,-0.7841522097587585,0.9231398105621338,False,oxford_iiit_pet
1197,leep,densenet201,-0.7841522097587585,0.9149631857872009,True,oxford_iiit_pet
1198,leep,xception,-0.7620627880096436,0.9081493616104126,False,oxford_iiit_pet
1199,leep,xception,-0.7620627880096436,0.8969746232032776,True,oxford_iiit_pet
1200,leep,mobilenet,-0.8529956936836243,0.8770782351493835,False,oxford_iiit_pet
1201,leep,mobilenet,-0.8529956936836243,0.871627151966095,True,oxford_iiit_pet
1202,leep,mobilenetv2,-1.0146559476852417,0.9046061635017395,False,oxford_iiit_pet
1203,leep,mobilenetv2,-1.0146559476852417,0.89533931016922,True,oxford_iiit_pet
1204,leep,mobilenetv3,-0.9867464900016785,0.9013355374336243,False,oxford_iiit_pet
1205,leep,mobilenetv3,-0.9867464900016785,0.8847097158432007,True,oxford_iiit_pet
1206,leep,nasnetmobile,-0.9297692179679871,0.8958844542503357,False,oxford_iiit_pet
1207,leep,nasnetmobile,-0.9297692179679871,0.8912510275840759,True,oxford_iiit_pet
1208,leep,efficientnetb0,-0.9995735287666321,0.9239574670791626,False,oxford_iiit_pet
1209,leep,efficientnetb0,-0.9995735287666321,0.9016080498695374,True,oxford_iiit_pet
1210,leep,efficientnetb1,-0.9549885392189026,0.9299536943435669,False,oxford_iiit_pet
1211,leep,efficientnetb1,-0.9549885392189026,0.8977923393249512,True,oxford_iiit_pet
1212,leep,efficientnetb2,-0.9461970925331116,0.922322154045105,False,oxford_iiit_pet
1213,leep,efficientnetb2,-0.9461970925331116,0.9152357578277588,True,oxford_iiit_pet
1214,leep,efficientnetb3,-0.9934872984886169,0.9307713508605957,False,oxford_iiit_pet
1215,leep,efficientnetb3,-0.9934872984886169,0.8991550803184509,True,oxford_iiit_pet
1216,nleep,resnet50,-0.48309561610221863,0.8898882269859314,False,oxford_iiit_pet
1217,nleep,resnet50,-0.48309561610221863,0.8847097158432007,True,oxford_iiit_pet
1218,nleep,resnet101,-0.42865243554115295,0.8983374238014221,False,oxford_iiit_pet
1219,nleep,resnet101,-0.42865243554115295,0.8896157145500183,True,oxford_iiit_pet
1220,nleep,resnet50v2,-0.4180263876914978,0.8811665177345276,False,oxford_iiit_pet
1221,nleep,resnet50v2,-0.4180263876914978,0.8656309843063354,True,oxford_iiit_pet
1222,nleep,resnet101v2,-0.39690518379211426,0.8898882269859314,False,oxford_iiit_pet
1223,nleep,resnet101v2,-0.39690518379211426,0.8555464744567871,True,oxford_iiit_pet
1224,nleep,resnet152v2,-0.3717106282711029,0.8967021107673645,False,oxford_iiit_pet
1225,nleep,resnet152v2,-0.3717106282711029,0.8503679633140564,True,oxford_iiit_pet
1226,nleep,vgg16,-0.6779225468635559,0.8023985028266907,False,oxford_iiit_pet
1227,nleep,vgg16,-0.6779225468635559,0.6982828974723816,True,oxford_iiit_pet
1228,nleep,vgg19,-0.6536941528320312,0.821204662322998,False,oxford_iiit_pet
1229,nleep,vgg19,-0.6536941528320312,0.615153968334198,True,oxford_iiit_pet
1230,nleep,densenet121,-0.32564863562583923,0.9111474752426147,False,oxford_iiit_pet
1231,nleep,densenet121,-0.32564863562583923,0.9054238200187683,True,oxford_iiit_pet
1232,nleep,densenet169,-0.34037479758262634,0.9165984988212585,False,oxford_iiit_pet
1233,nleep,densenet169,-0.34037479758262634,0.9078767895698547,True,oxford_iiit_pet
1234,nleep,densenet201,-0.2952522337436676,0.9231398105621338,False,oxford_iiit_pet
1235,nleep,densenet201,-0.2952522337436676,0.9149631857872009,True,oxford_iiit_pet
1236,nleep,xception,-0.3767140805721283,0.9081493616104126,False,oxford_iiit_pet
1237,nleep,xception,-0.3767140805721283,0.8969746232032776,True,oxford_iiit_pet
1238,nleep,mobilenet,-0.4974063038825989,0.8770782351493835,False,oxford_iiit_pet
1239,nleep,mobilenet,-0.4974063038825989,0.871627151966095,True,oxford_iiit_pet
1240,nleep,mobilenetv2,-0.33431267738342285,0.9046061635017395,False,oxford_iiit_pet
1241,nleep,mobilenetv2,-0.33431267738342285,0.89533931016922,True,oxford_iiit_pet
1242,nleep,mobilenetv3,-0.354214608669281,0.9013355374336243,False,oxford_iiit_pet
1243,nleep,mobilenetv3,-0.354214608669281,0.8847097158432007,True,oxford_iiit_pet
1244,nleep,nasnetmobile,-0.42085000872612,0.8958844542503357,False,oxford_iiit_pet
1245,nleep,nasnetmobile,-0.42085000872612,0.8912510275840759,True,oxford_iiit_pet
1246,nleep,efficientnetb0,-0.31252023577690125,0.9239574670791626,False,oxford_iiit_pet
1247,nleep,efficientnetb0,-0.31252023577690125,0.9016080498695374,True,oxford_iiit_pet
1248,nleep,efficientnetb1,-0.2912909686565399,0.9299536943435669,False,oxford_iiit_pet
1249,nleep,efficientnetb1,-0.2912909686565399,0.8977923393249512,True,oxford_iiit_pet
1250,nleep,efficientnetb2,-0.29021045565605164,0.922322154045105,False,oxford_iiit_pet
1251,nleep,efficientnetb2,-0.29021045565605164,0.9152357578277588,True,oxford_iiit_pet
1252,nleep,efficientnetb3,-0.2776784896850586,0.9307713508605957,False,oxford_iiit_pet
1253,nleep,efficientnetb3,-0.2776784896850586,0.8991550803184509,True,oxford_iiit_pet
1254,logme,resnet50,0.8353193998336792,0.8898882269859314,False,oxford_iiit_pet
1255,logme,resnet50,0.8353193998336792,0.8847097158432007,True,oxford_iiit_pet
1256,logme,resnet101,0.8837690353393555,0.8983374238014221,False,oxford_iiit_pet
1257,logme,resnet101,0.8837690353393555,0.8896157145500183,True,oxford_iiit_pet
1258,logme,resnet50v2,0.887913703918457,0.8811665177345276,False,oxford_iiit_pet
1259,logme,resnet50v2,0.887913703918457,0.8656309843063354,True,oxford_iiit_pet
1260,logme,resnet101v2,0.9494169354438782,0.8898882269859314,False,oxford_iiit_pet
1261,logme,resnet101v2,0.9494169354438782,0.8555464744567871,True,oxford_iiit_pet
1262,logme,resnet152v2,0.9715720415115356,0.8967021107673645,False,oxford_iiit_pet
1263,logme,resnet152v2,0.9715720415115356,0.8503679633140564,True,oxford_iiit_pet
1264,logme,vgg16,0.6600193381309509,0.8023985028266907,False,oxford_iiit_pet
1265,logme,vgg16,0.6600193381309509,0.6982828974723816,True,oxford_iiit_pet
1266,logme,vgg19,0.6691467761993408,0.821204662322998,False,oxford_iiit_pet
1267,logme,vgg19,0.6691467761993408,0.615153968334198,True,oxford_iiit_pet
1268,logme,densenet121,0.8083998560905457,0.9111474752426147,False,oxford_iiit_pet
1269,logme,densenet121,0.8083998560905457,0.9054238200187683,True,oxford_iiit_pet
1270,logme,densenet169,0.8400939702987671,0.9165984988212585,False,oxford_iiit_pet
1271,logme,densenet169,0.8400939702987671,0.9078767895698547,True,oxford_iiit_pet
1272,logme,densenet201,0.8708189129829407,0.9231398105621338,False,oxford_iiit_pet
1273,logme,densenet201,0.8708189129829407,0.9149631857872009,True,oxford_iiit_pet
1274,logme,xception,1.0482432842254639,0.9081493616104126,False,oxford_iiit_pet
1275,logme,xception,1.0482432842254639,0.8969746232032776,True,oxford_iiit_pet
1276,logme,mobilenet,0.7109857797622681,0.8770782351493835,False,oxford_iiit_pet
1277,logme,mobilenet,0.7109857797622681,0.871627151966095,True,oxford_iiit_pet
1278,logme,mobilenetv2,0.9252458810806274,0.9046061635017395,False,oxford_iiit_pet
1279,logme,mobilenetv2,0.9252458810806274,0.89533931016922,True,oxford_iiit_pet
1280,logme,mobilenetv3,0.868674099445343,0.9013355374336243,False,oxford_iiit_pet
1281,logme,mobilenetv3,0.868674099445343,0.8847097158432007,True,oxford_iiit_pet
1282,logme,nasnetmobile,1.0646684169769287,0.8958844542503357,False,oxford_iiit_pet
1283,logme,nasnetmobile,1.0646684169769287,0.8912510275840759,True,oxford_iiit_pet
1284,logme,efficientnetb0,0.9850776195526123,0.9239574670791626,False,oxford_iiit_pet
1285,logme,efficientnetb0,0.9850776195526123,0.9016080498695374,True,oxford_iiit_pet
1286,logme,efficientnetb1,1.0470670461654663,0.9299536943435669,False,oxford_iiit_pet
1287,logme,efficientnetb1,1.0470670461654663,0.8977923393249512,True,oxford_iiit_pet
1288,logme,efficientnetb2,1.0702266693115234,0.922322154045105,False,oxford_iiit_pet
1289,logme,efficientnetb2,1.0702266693115234,0.9152357578277588,True,oxford_iiit_pet
1290,logme,efficientnetb3,1.0874437093734741,0.9307713508605957,False,oxford_iiit_pet
1291,logme,efficientnetb3,1.0874437093734741,0.8991550803184509,True,oxford_iiit_pet
1292,hscore,resnet50,8453.955078125,0.8898882269859314,False,oxford_iiit_pet
1293,hscore,resnet50,8453.955078125,0.8847097158432007,True,oxford_iiit_pet
1294,hscore,resnet101,9139.4609375,0.8983374238014221,False,oxford_iiit_pet
1295,hscore,resnet101,9139.4609375,0.8896157145500183,True,oxford_iiit_pet
1296,hscore,resnet50v2,5369.58740234375,0.8811665177345276,False,oxford_iiit_pet
1297,hscore,resnet50v2,5369.58740234375,0.8656309843063354,True,oxford_iiit_pet
1298,hscore,resnet101v2,7224.6552734375,0.8898882269859314,False,oxford_iiit_pet
1299,hscore,resnet101v2,7224.6552734375,0.8555464744567871,True,oxford_iiit_pet
1300,hscore,resnet152v2,7919.97705078125,0.8967021107673645,False,oxford_iiit_pet
1301,hscore,resnet152v2,7919.97705078125,0.8503679633140564,True,oxford_iiit_pet
1302,hscore,vgg16,518.249755859375,0.8023985028266907,False,oxford_iiit_pet
1303,hscore,vgg16,518.249755859375,0.6982828974723816,True,oxford_iiit_pet
1304,hscore,vgg19,534.5944213867188,0.821204662322998,False,oxford_iiit_pet
1305,hscore,vgg19,534.5944213867188,0.615153968334198,True,oxford_iiit_pet
1306,hscore,densenet121,847.5662841796875,0.9111474752426147,False,oxford_iiit_pet
1307,hscore,densenet121,847.5662841796875,0.9054238200187683,True,oxford_iiit_pet
1308,hscore,densenet169,1069.4451904296875,0.9165984988212585,False,oxford_iiit_pet
1309,hscore,densenet169,1069.4451904296875,0.9078767895698547,True,oxford_iiit_pet
1310,hscore,densenet201,1215.2183837890625,0.9231398105621338,False,oxford_iiit_pet
1311,hscore,densenet201,1215.2183837890625,0.9149631857872009,True,oxford_iiit_pet
1312,hscore,xception,18229.798828125,0.9081493616104126,False,oxford_iiit_pet
1313,hscore,xception,18229.798828125,0.8969746232032776,True,oxford_iiit_pet
1314,hscore,mobilenet,1284.3868408203125,0.8770782351493835,False,oxford_iiit_pet
1315,hscore,mobilenet,1284.3868408203125,0.871627151966095,True,oxford_iiit_pet
1316,hscore,mobilenetv2,2861.1201171875,0.9046061635017395,False,oxford_iiit_pet
1317,hscore,mobilenetv2,2861.1201171875,0.89533931016922,True,oxford_iiit_pet
1318,hscore,mobilenetv3,1999.98583984375,0.9013355374336243,False,oxford_iiit_pet
1319,hscore,mobilenetv3,1999.98583984375,0.8847097158432007,True,oxford_iiit_pet
1320,hscore,nasnetmobile,14242.8046875,0.8958844542503357,False,oxford_iiit_pet
1321,hscore,nasnetmobile,14242.8046875,0.8912510275840759,True,oxford_iiit_pet
1322,hscore,efficientnetb0,4294.39453125,0.9239574670791626,False,oxford_iiit_pet
1323,hscore,efficientnetb0,4294.39453125,0.9016080498695374,True,oxford_iiit_pet
1324,hscore,efficientnetb1,3328.76416015625,0.9299536943435669,False,oxford_iiit_pet
1325,hscore,efficientnetb1,3328.76416015625,0.8977923393249512,True,oxford_iiit_pet
1326,hscore,efficientnetb2,4096.2529296875,0.922322154045105,False,oxford_iiit_pet
1327,hscore,efficientnetb2,4096.2529296875,0.9152357578277588,True,oxford_iiit_pet
1328,hscore,efficientnetb3,4585.8369140625,0.9307713508605957,False,oxford_iiit_pet
1329,hscore,efficientnetb3,4585.8369140625,0.8991550803184509,True,oxford_iiit_pet
1330,gbc,resnet50,-0.0016255333321169019,0.9933757781982422,False,imagenette
1331,gbc,resnet50,-0.0016255333321169019,0.9854776859283447,True,imagenette
1332,gbc,resnet101,-0.0007948896382004023,0.9910827875137329,False,imagenette
1333,gbc,resnet101,-0.0007948896382004023,0.9829299449920654,True,imagenette
1334,gbc,resnet50v2,-0.00033763705869205296,0.9836942553520203,False,imagenette
1335,gbc,resnet50v2,-0.00033763705869205296,0.9780891537666321,True,imagenette
1336,gbc,resnet101v2,-9.919082367559895e-05,0.9864968061447144,False,imagenette
1337,gbc,resnet101v2,-9.919082367559895e-05,0.9788535237312317,True,imagenette
1338,gbc,resnet152v2,-4.666617314796895e-06,0.987515926361084,False,imagenette
1339,gbc,resnet152v2,-4.666617314796895e-06,0.981401264667511,True,imagenette
1340,gbc,vgg16,-0.011124406941235065,0.9648407697677612,False,imagenette
1341,gbc,vgg16,-0.011124406941235065,0.9533758163452148,True,imagenette
1342,gbc,vgg19,-0.00983462855219841,0.9704458713531494,False,imagenette
1343,gbc,vgg19,-0.00983462855219841,0.947006344795227,True,imagenette
1344,gbc,densenet121,-0.0006183838122524321,0.9921019077301025,False,imagenette
1345,gbc,densenet121,-0.0006183838122524321,0.9864968061447144,True,imagenette
1346,gbc,densenet169,-8.752103167353198e-05,0.9933757781982422,False,imagenette
1347,gbc,densenet169,-8.752103167353198e-05,0.9864968061447144,True,imagenette
1348,gbc,densenet201,-2.609793773444835e-05,0.9964331388473511,False,imagenette
1349,gbc,densenet201,-2.609793773444835e-05,0.9895541667938232,True,imagenette
1350,gbc,xception,-9.98090035864152e-06,0.9885350465774536,False,imagenette
1351,gbc,xception,-9.98090035864152e-06,0.9852229356765747,True,imagenette
1352,gbc,mobilenet,-0.012765324674546719,0.9926114678382874,False,imagenette
1353,gbc,mobilenet,-0.012765324674546719,0.9780891537666321,True,imagenette
1354,gbc,mobilenetv2,-0.0011102153221145272,0.9943948984146118,False,imagenette
1355,gbc,mobilenetv2,-0.0011102153221145272,0.9900636672973633,True,imagenette
1356,gbc,mobilenetv3,-0.001058956258930266,0.9926114678382874,False,imagenette
1357,gbc,mobilenetv3,-0.001058956258930266,0.9844586253166199,True,imagenette
1358,gbc,nasnetmobile,-9.04605954588078e-08,0.9913375973701477,False,imagenette
1359,gbc,nasnetmobile,-9.04605954588078e-08,0.9892993569374084,True,imagenette
1360,gbc,efficientnetb0,-0.0004678431723732501,0.9961783289909363,False,imagenette
1361,gbc,efficientnetb0,-0.0004678431723732501,0.9918471574783325,True,imagenette
1362,gbc,efficientnetb1,-9.881510777631775e-05,0.9971974492073059,False,imagenette
1363,gbc,efficientnetb1,-9.881510777631775e-05,0.9956687688827515,True,imagenette
1364,gbc,efficientnetb2,-4.402505510370247e-06,0.9982165694236755,False,imagenette
1365,gbc,efficientnetb2,-4.402505510370247e-06,0.9951592087745667,True,imagenette
1366,gbc,efficientnetb3,-8.557930414099246e-06,0.9979617595672607,False,imagenette
1367,gbc,efficientnetb3,-8.557930414099246e-06,0.9949044585227966,True,imagenette
1368,leep,resnet50,-0.09077824652194977,0.9933757781982422,False,imagenette
1369,leep,resnet50,-0.09077824652194977,0.9854776859283447,True,imagenette
1370,leep,resnet101,-0.07349296659231186,0.9910827875137329,False,imagenette
1371,leep,resnet101,-0.07349296659231186,0.9829299449920654,True,imagenette
1372,leep,resnet50v2,-0.1223020926117897,0.9836942553520203,False,imagenette
1373,leep,resnet50v2,-0.1223020926117897,0.9780891537666321,True,imagenette
1374,leep,resnet101v2,-0.09577856212854385,0.9864968061447144,False,imagenette
1375,leep,resnet101v2,-0.09577856212854385,0.9788535237312317,True,imagenette
1376,leep,resnet152v2,-0.08811157196760178,0.987515926361084,False,imagenette
1377,leep,resnet152v2,-0.08811157196760178,0.981401264667511,True,imagenette
1378,leep,vgg16,-0.17139595746994019,0.9648407697677612,False,imagenette
1379,leep,vgg16,-0.17139595746994019,0.9533758163452148,True,imagenette
1380,leep,vgg19,-0.16679273545742035,0.9704458713531494,False,imagenette
1381,leep,vgg19,-0.16679273545742035,0.947006344795227,True,imagenette
1382,leep,densenet121,-0.09427276998758316,0.9921019077301025,False,imagenette
1383,leep,densenet121,-0.09427276998758316,0.9864968061447144,True,imagenette
1384,leep,densenet169,-0.058707691729068756,0.9933757781982422,False,imagenette
1385,leep,densenet169,-0.058707691729068756,0.9864968061447144,True,imagenette
1386,leep,densenet201,-0.05244314298033714,0.9964331388473511,False,imagenette
1387,leep,densenet201,-0.05244314298033714,0.9895541667938232,True,imagenette
1388,leep,xception,-0.07634332031011581,0.9885350465774536,False,imagenette
1389,leep,xception,-0.07634332031011581,0.9852229356765747,True,imagenette
1390,leep,mobilenet,-0.08641555160284042,0.9926114678382874,False,imagenette
1391,leep,mobilenet,-0.08641555160284042,0.9780891537666321,True,imagenette
1392,leep,mobilenetv2,-0.21564121544361115,0.9943948984146118,False,imagenette
1393,leep,mobilenetv2,-0.21564121544361115,0.9900636672973633,True,imagenette
1394,leep,mobilenetv3,-0.19938522577285767,0.9926114678382874,False,imagenette
1395,leep,mobilenetv3,-0.19938522577285767,0.9844586253166199,True,imagenette
1396,leep,nasnetmobile,-0.1725108027458191,0.9913375973701477,False,imagenette
1397,leep,nasnetmobile,-0.1725108027458191,0.9892993569374084,True,imagenette
1398,leep,efficientnetb0,-0.1767616868019104,0.9961783289909363,False,imagenette
1399,leep,efficientnetb0,-0.1767616868019104,0.9918471574783325,True,imagenette
1400,leep,efficientnetb1,-0.16359233856201172,0.9971974492073059,False,imagenette
1401,leep,efficientnetb1,-0.16359233856201172,0.9956687688827515,True,imagenette
1402,leep,efficientnetb2,-0.1729034185409546,0.9982165694236755,False,imagenette
1403,leep,efficientnetb2,-0.1729034185409546,0.9951592087745667,True,imagenette
1404,leep,efficientnetb3,-0.22704526782035828,0.9979617595672607,False,imagenette
1405,leep,efficientnetb3,-0.22704526782035828,0.9949044585227966,True,imagenette
1406,nleep,resnet50,-0.11015547811985016,0.9933757781982422,False,imagenette
1407,nleep,resnet50,-0.11015547811985016,0.9854776859283447,True,imagenette
1408,nleep,resnet101,-0.08476327359676361,0.9910827875137329,False,imagenette
1409,nleep,resnet101,-0.08476327359676361,0.9829299449920654,True,imagenette
1410,nleep,resnet50v2,-0.17769472301006317,0.9836942553520203,False,imagenette
1411,nleep,resnet50v2,-0.17769472301006317,0.9780891537666321,True,imagenette
1412,nleep,resnet101v2,-0.1292157769203186,0.9864968061447144,False,imagenette
1413,nleep,resnet101v2,-0.1292157769203186,0.9788535237312317,True,imagenette
1414,nleep,resnet152v2,-0.12615013122558594,0.987515926361084,False,imagenette
1415,nleep,resnet152v2,-0.12615013122558594,0.981401264667511,True,imagenette
1416,nleep,vgg16,-0.27158322930336,0.9648407697677612,False,imagenette
1417,nleep,vgg16,-0.27158322930336,0.9533758163452148,True,imagenette
