Tensor2Tensor HParams,MOSES BLEU,Sparsity,l0_norm_weight,l0_norm_weight_fn,dkl_weight_start,dkl_weight_diff,regularization
sparse_transformer_l0_regularization,25.75,0.423518180847,5.555555555555555e-7,cubic,200000,300000,none
sparse_transformer_l0_regularization,23.59,0.819338560104,7.777777777777778e-7,linear,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.52,0.807998478413,7.777777777777778e-7,linear,0,300000,label_smoothing
sparse_transformer_l0_regularization,24.86,0.768941760063,7.777777777777778e-7,linear,0,300000,none
sparse_transformer_l0_regularization,22.09,0.877434015274,7.777777777777778e-7,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,23.02,0.872653722763,7.777777777777778e-7,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,23.59,0.845350563526,7.777777777777778e-7,cubic,0,300000,none
sparse_transformer_l0_regularization,25.14,0.681377887726,7.777777777777778e-7,linear,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.91,0.647702991962,7.777777777777778e-7,linear,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.67,0.586764216423,7.777777777777778e-7,linear,100000,300000,none
sparse_transformer_l0_regularization,24.39,0.767445862293,7.777777777777778e-7,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.06,0.744170248508,7.777777777777778e-7,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25,0.692263185978,7.777777777777778e-7,cubic,100000,300000,none
sparse_transformer_l0_regularization,26.4,0.496257603168,7.777777777777778e-7,linear,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.75,0.448084443808,7.777777777777778e-7,linear,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.94,0.386742919683,7.777777777777778e-7,linear,200000,300000,none
sparse_transformer_l0_regularization,25.96,0.628391981125,7.777777777777778e-7,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.16,0.58686208725,7.777777777777778e-7,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,26.15,0.521515846252,7.777777777777778e-7,cubic,200000,300000,none
sparse_transformer_l0_regularization,24.98,0.704274654388,5.555555555555555e-7,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.81,0.683748424053,5.555555555555555e-7,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.55,0.629558205605,5.555555555555555e-7,linear,0,400000,none
sparse_transformer_l0_regularization,23.7,0.803914606571,5.555555555555555e-7,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.48,0.795145153999,5.555555555555555e-7,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,24.78,0.75431227684,5.555555555555555e-7,cubic,0,400000,none
sparse_transformer_l0_regularization,26.48,0.523357272148,5.555555555555555e-7,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.71,0.481985300779,5.555555555555555e-7,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.73,0.4221534729,5.555555555555555e-7,linear,100000,400000,none
sparse_transformer_l0_regularization,25.61,0.657299816608,5.555555555555555e-7,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.04,0.623567938805,5.555555555555555e-7,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,26.05,0.561248362064,5.555555555555555e-7,cubic,100000,400000,none
sparse_transformer_l0_regularization,24.11,0.780891418457,7.777777777777778e-7,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.12,0.765317320824,7.777777777777778e-7,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.12,0.719275295734,7.777777777777778e-7,linear,0,400000,none
sparse_transformer_l0_regularization,22.72,0.861776232719,7.777777777777778e-7,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,23.26,0.856371581554,7.777777777777778e-7,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,23.89,0.825723946095,7.777777777777778e-7,cubic,0,400000,none
sparse_transformer_l0_regularization,25.88,0.617474317551,7.777777777777778e-7,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.26,0.578327178955,7.777777777777778e-7,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.47,0.514847993851,7.777777777777778e-7,linear,100000,400000,none
sparse_transformer_l0_regularization,24.73,0.743603825569,7.777777777777778e-7,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.72,0.716995537281,7.777777777777778e-7,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.63,0.66160607338,7.777777777777778e-7,cubic,100000,400000,none
sparse_transformer_l0_regularization,25.45,0.65565174818,5.555555555555555e-7,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.16,0.632469952106,5.555555555555555e-7,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.76,0.575749278069,5.555555555555555e-7,linear,0,500000,none
sparse_transformer_l0_regularization,24.14,0.783869385719,5.555555555555555e-7,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.74,0.773920118809,5.555555555555555e-7,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.32,0.727296888828,5.555555555555555e-7,cubic,0,500000,none
sparse_transformer_l0_regularization,24.5,0.737558424473,7.777777777777778e-7,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.78,0.718875646591,7.777777777777778e-7,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.39,0.66671860218,7.777777777777778e-7,linear,0,500000,none
sparse_transformer_l0_regularization,22.92,0.84605962038,7.777777777777778e-7,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.03,0.839000999928,7.777777777777778e-7,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,24.3,0.804736852646,7.777777777777778e-7,cubic,0,500000,none
sparse_transformer_l0_regularization,17.28,0.966960012913,0.000002222222222222222,linear,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,18.78,0.966093122959,0.000002222222222222222,linear,0,100000,label_smoothing
sparse_transformer_l0_regularization,19.39,0.959567964077,0.000002222222222222222,linear,0,100000,none
sparse_transformer_l0_regularization,16.61,0.972885191441,0.000002222222222222222,cubic,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,18.03,0.972421646118,0.000002222222222222222,cubic,0,100000,label_smoothing
sparse_transformer_l0_regularization,18.81,0.967341005802,0.000002222222222222222,cubic,0,100000,none
sparse_transformer_l0_regularization,18.96,0.936686694622,0.000002222222222222222,linear,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,20.19,0.931124091148,0.000002222222222222222,linear,100000,100000,label_smoothing
sparse_transformer_l0_regularization,20.85,0.915353059769,0.000002222222222222222,linear,100000,100000,none
sparse_transformer_l0_regularization,18.54,0.944893300533,0.000002222222222222222,cubic,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,19.93,0.940331816673,0.000002222222222222222,cubic,100000,100000,label_smoothing
sparse_transformer_l0_regularization,20.55,0.927178025246,0.000002222222222222222,cubic,100000,100000,none
sparse_transformer_l0_regularization,21.15,0.881413698196,0.000002222222222222222,linear,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,22.5,0.866185307503,0.000002222222222222222,linear,200000,100000,label_smoothing
sparse_transformer_l0_regularization,23.14,0.836165130138,0.000002222222222222222,linear,200000,100000,none
sparse_transformer_l0_regularization,20.05,0.899505019188,0.000002222222222222222,cubic,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,22.17,0.886596798897,0.000002222222222222222,cubic,200000,100000,label_smoothing
sparse_transformer_l0_regularization,22.39,0.860123217106,0.000002222222222222222,cubic,200000,100000,none
sparse_transformer_l0_regularization,24.15,0.757618546486,0.000002222222222222222,linear,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.08,0.71955794096,0.000002222222222222222,linear,300000,100000,label_smoothing
sparse_transformer_l0_regularization,25.3,0.66581004858,0.000002222222222222222,linear,300000,100000,none
sparse_transformer_l0_regularization,23.17,0.798922181129,0.000002222222222222222,cubic,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.8,0.768445789814,0.000002222222222222222,cubic,300000,100000,label_smoothing
sparse_transformer_l0_regularization,24.78,0.721038401127,0.000002222222222222222,cubic,300000,100000,none
sparse_transformer_l0_regularization,26.97,0.359431058168,0.000002222222222222222,linear,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.31,0.310509234667,0.000002222222222222222,linear,400000,100000,label_smoothing
sparse_transformer_l0_regularization,26.02,0.2587415874,0.000002222222222222222,linear,400000,100000,none
sparse_transformer_l0_regularization,26.24,0.507609307766,0.000002222222222222222,cubic,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.26,0.448398828506,0.000002222222222222222,cubic,400000,100000,label_smoothing
sparse_transformer_l0_regularization,26.04,0.386372715235,0.000002222222222222222,cubic,400000,100000,none
sparse_transformer_l0_regularization,18.11,0.956584632397,0.000002222222222222222,linear,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,19.38,0.954874455929,0.000002222222222222222,linear,0,200000,label_smoothing
sparse_transformer_l0_regularization,19.85,0.945438683033,0.000002222222222222222,linear,0,200000,none
sparse_transformer_l0_regularization,17.05,0.967824518681,0.000002222222222222222,cubic,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,18.74,0.967054069042,0.000002222222222222222,cubic,0,200000,label_smoothing
sparse_transformer_l0_regularization,19.38,0.961006641388,0.000002222222222222222,cubic,0,200000,none
sparse_transformer_l0_regularization,19.78,0.916705369949,0.000002222222222222222,linear,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,21.09,0.908143758774,0.000002222222222222222,linear,100000,200000,label_smoothing
sparse_transformer_l0_regularization,22.06,0.886936306953,0.000002222222222222222,linear,100000,200000,none
sparse_transformer_l0_regularization,18.81,0.937273025513,0.000002222222222222222,cubic,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,20.55,0.9314057827,0.000002222222222222222,cubic,100000,200000,label_smoothing
sparse_transformer_l0_regularization,20.97,0.916439533234,0.000002222222222222222,cubic,100000,200000,none
sparse_transformer_l0_regularization,22.43,0.838077545166,0.000002222222222222222,linear,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,23.46,0.815518736839,0.000002222222222222222,linear,200000,200000,label_smoothing
sparse_transformer_l0_regularization,23.97,0.774653553963,0.000002222222222222222,linear,200000,200000,none
sparse_transformer_l0_regularization,20.95,0.882755637169,0.000002222222222222222,cubic,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,22.53,0.867323040962,0.000002222222222222222,cubic,200000,200000,label_smoothing
sparse_transformer_l0_regularization,22.98,0.837207376957,0.000002222222222222222,cubic,200000,200000,none
sparse_transformer_l0_regularization,25.64,0.63815587759,0.000002222222222222222,linear,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.81,0.589510083199,0.000002222222222222222,linear,300000,200000,label_smoothing
sparse_transformer_l0_regularization,25.86,0.524382948875,0.000002222222222222222,linear,300000,200000,none
sparse_transformer_l0_regularization,24.07,0.759300470352,0.000002222222222222222,cubic,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.02,0.722103714943,0.000002222222222222222,cubic,300000,200000,label_smoothing
sparse_transformer_l0_regularization,25.15,0.666441559792,0.000002222222222222222,cubic,300000,200000,none
sparse_transformer_l0_regularization,18.94,0.944628238678,0.000002222222222222222,linear,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,20.2,0.941746354103,0.000002222222222222222,linear,0,300000,label_smoothing
sparse_transformer_l0_regularization,20.92,0.928903400898,0.000002222222222222222,linear,0,300000,none
sparse_transformer_l0_regularization,17.71,0.963095188141,0.000002222222222222222,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,19.11,0.962082743645,0.000002222222222222222,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,19.69,0.954818785191,0.000002222222222222222,cubic,0,300000,none
sparse_transformer_l0_regularization,20.99,0.889761030674,0.000002222222222222222,linear,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,22.26,0.877814054489,0.000002222222222222222,linear,100000,300000,label_smoothing
sparse_transformer_l0_regularization,22.53,0.850226163864,0.000002222222222222222,linear,100000,300000,none
sparse_transformer_l0_regularization,19.33,0.928378224373,0.000002222222222222222,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,20.85,0.921240866184,0.000002222222222222222,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,21.19,0.903476476669,0.000002222222222222222,cubic,100000,300000,none
sparse_transformer_l0_regularization,23.97,0.775232732296,0.000002222222222222222,linear,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.89,0.744444489479,0.000002222222222222222,linear,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.21,0.692443847656,0.000002222222222222222,linear,200000,300000,none
sparse_transformer_l0_regularization,21.6,0.86386269331,0.000002222222222222222,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,23.05,0.845925271511,0.000002222222222222222,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,23.62,0.810236930847,0.000002222222222222222,cubic,200000,300000,none
sparse_transformer_l0_regularization,19.82,0.929896593094,0.000002222222222222222,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,21.1,0.925555229187,0.000002222222222222222,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,21.23,0.909827589989,0.000002222222222222222,linear,0,400000,none
sparse_transformer_l0_regularization,17.93,0.958242535591,0.000002222222222222222,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,19.53,0.956716001034,0.000002222222222222222,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,19.78,0.948375999928,0.000002222222222222222,cubic,0,400000,none
sparse_transformer_l0_regularization,22.1,0.855067491531,0.000002222222222222222,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,23.6,0.838688611984,0.000002222222222222222,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,24.1,0.802528619766,0.000002222222222222222,linear,100000,400000,none
sparse_transformer_l0_regularization,19.71,0.918411254883,0.000002222222222222222,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,21.13,0.910342931747,0.000002222222222222222,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,21.49,0.889998018742,0.000002222222222222222,cubic,100000,400000,none
sparse_transformer_l0_regularization,20.39,0.911605238914,0.000002222222222222222,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,22.14,0.905870318413,0.000002222222222222222,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,22.27,0.885381519794,0.000002222222222222222,linear,0,500000,none
sparse_transformer_l0_regularization,18.44,0.953211545944,0.000002222222222222222,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,19.74,0.951303899288,0.000002222222222222222,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,20.6,0.941744685173,0.000002222222222222222,cubic,0,500000,none
sparse_transformer_l0_regularization,15.6,0.979508280754,0.000002222222222222222,linear,0,1,dropout+label_smoothing
sparse_transformer_l0_regularization,16.83,0.979455411434,0.000002222222222222222,linear,0,1,label_smoothing
sparse_transformer_l0_regularization,17.67,0.975324928761,0.000002222222222222222,linear,0,1,none
